Id,BankId,Afid,DivisionName,SubstationName,BankName,CircuitName,LastChangedBy,DateRevised,CedsaId,CORRECTED CEDSA ID,OperatingVoltageId,SummerLoadFactorId,WinterLoadFactorId,LocationId,SummerNormalOperationalCapabilityAmps,SummerNormalOperationalCapabilityMva,SummerNormalOperationalCapabilityMw,SummerNormalPlanningCapabilityAmps,SummerNormalPlanningCapabilityMva,SummerNormalPlanningCapabilityMw,SummerEmergencyOperationalCapabilityAmps,SummerEmergencyOperationalCapabilityMva,SummerEmergencyOperationalCapabilityMw,SummerEmergencyPlanningCapabilityAmps,SummerEmergencyPlanningCapabilityMva,SummerEmergencyPlanningCapabilityMw,WinterNormalOperationalCapabilityAmps,WinterNormalOperationalCapabilityMva,WinterNormalOperationalCapabilityMw,WinterNormalPlanningCapabilityAmps,WinterNormalPlanningCapabilityMva,WinterNormalPlanningCapabilityMw,WinterEmergencyOperationalCapabilityAmps,WinterEmergencyOperationalCapabilityMva,WinterEmergencyOperationalCapabilityMw,WinterEmergencyPlanningCapabilityAmps,WinterEmergencyPlanningCapabilityMva,WinterEmergencyPlanningCapabilityMw,Notes,TransformerNotes,TransformerDerate,TransformerPlo,TransformerSummerNormalAmps,TransformerSummerEmergencyAmps,TransformerWinterNormalAmps,TransformerWinterEmergencyAmps,DmsGuid
1284,1129,{AD80C00A-0B22-11E6-9D37-D4BED91EFF1A},SIERRA,ROCKLIN,Bank 2,CB 1104,PGE\SDK6,2016-09-28 17:14:09.8217362 -07:00,1520601104,152061104,8,3,3,1,481,10.5,10.4,456,9.95,9.85,578,12.61,12.48,549,11.98,11.86,557,12.16,12.04,529,11.54,11.42,600,13.09,12.96,570,12.44,12.32,,,TRUE,FALSE,481,625,577,721,{69C998D3-2DD3-49FC-BF03-B0638DACF390}
1285,1128,{5A011827-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,18TH STREET,Bank 1 (Non SCADA),CB 401 (Non-SCADA),PGE\DMAL,2017-03-17 13:37:23.0398113 -07:00,022390401,022390401,3,3,3,2,300,2.16,2.14,300,2.16,2.14,300,2.16,2.14,300,2.16,2.14,300,2.16,2.14,300,2.16,2.14,300,2.16,2.14,300,2.16,2.14,,,FALSE,FALSE,300,300,300,300,{992498FC-AEC8-4DEE-9F22-5035043532CB}
1286,1128,{5A01182A-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,18TH STREET,Bank 1 (Non SCADA),CB 402 (Non-SCADA),PGE\DMAL,2017-03-14 17:33:37.8542061 -07:00,022390402,022390402,4,3,3,2,400,3.03,3,380,2.88,2.85,400,3.03,3,380,2.88,2.85,400,3.03,3,380,2.88,2.85,400,3.03,3,380,2.88,2.85,,,FALSE,FALSE,528,687,634,792,{C17F0349-604C-4376-B8A5-011EFE939D53}
1288,1138,{9402A8FB-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,SILVER,Bank 401 (Non SCADA),CB 401 (Non-SCADA),PGE\DMAL,2017-05-12 14:39:42.8948796 -07:00,022670401,022670401,3,3,3,2,319,2.3,2.28,319,2.3,2.28,400,2.88,2.85,380,2.74,2.71,383,2.76,2.73,380,2.74,2.71,400,2.88,2.85,380,2.74,2.71,,,FALSE,FALSE,319,400,383,400,{9968D0BE-9BFC-4CCF-A0D0-BAF84CC12B7A}
1291,1140,{B91B8E55-671D-11E5-80CA-005056A729E5},FRESNO,CORCORAN,Bank 3,CB 1112 (Non-SCADA),PGE\BXYD,2017-01-24 10:31:51.5069990 -08:00,2521701112,252171112,8,3,3,1,575,12.55,12.42,546,11.92,11.8,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,"Note 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
Note 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S. See Engr. Std. Drw. 050864.
Note 3: UG cable ratings were calculated with the actual daily load factor.  See Engr, Std. Drw. 050166.",,FALSE,FALSE,1374,1787,1649,2061,{2A1E295E-FD99-4DBA-B528-18C0DF5BC465}
1292,1140,{B91B8E5B-671D-11E5-80CA-005056A729E5},FRESNO,CORCORAN,Bank 3,CB 1116 (Non-SCADA),PGE\BXYD,2016-09-29 08:30:17.0944166 -07:00,2521701116,252171116,8,3,3,1,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,"Note 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
Note 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S. See Engr. Std. Drw. 050864.
Note 3: UG cable ratings were calculated with the actual daily load factor.  See Engr, Std. Drw. 050166.",,FALSE,FALSE,1374,1787,1649,2061,{6098229F-0B61-4FD1-B3AA-B32BEABC3AB4}
1293,1140,{B91B8E61-671D-11E5-80CA-005056A729E5},FRESNO,CORCORAN,Bank 3,CB 1118,PGE\BXYD,2016-09-29 08:33:03.5331202 -07:00,2521701118,252171118,8,3,3,1,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,"Note 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
Note 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S. See Engr. Std. Drw. 050864.
Note 3: UG cable ratings were calculated with the actual daily load factor.  See Engr, Std. Drw. 050166.",,FALSE,FALSE,1374,1787,1649,2061,{B9EBD04A-1C6C-49DB-B336-B06C76EEDDB7}
1294,1141,{B91B8E6C-671D-11E5-80CA-005056A729E5},FRESNO,CORCORAN,Bank 4,CB 1104,PGE\BXYD,2016-09-29 08:53:00.6791433 -07:00,2521701104,252171104,8,3,3,1,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,"Note 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
Note 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S. See Engr. Std. Drw. 050864.
Note 3: UG cable ratings were calculated with the actual daily load factor.  See Engr, Std. Drw. 050166.",,FALSE,FALSE,1374,1787,1649,2061,{F8A5A676-58D5-43B2-B1FC-A1F19B936B16}
1295,1141,{BF18FD6A-671D-11E5-80CA-005056A729E5},FRESNO,CORCORAN,Bank 4,CB 1106 (Non-SCADA),PGE\BXYD,2017-01-24 10:37:35.1928021 -08:00,2521701106,252171106,8,3,3,1,503,10.98,10.87,503,10.98,10.87,600,13.09,12.96,570,12.44,12.32,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,570,12.44,12.32,"Note 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
Note 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S. See Engr. Std. Drw. 050864.
Note 3: UG cable ratings were calculated with the actual daily load factor.  See Engr, Std. Drw. 050166.",,FALSE,FALSE,1374,1787,1649,2061,{FD6C41A7-6E7E-4DD8-98B4-FB1FA7A52B85}
1296,1141,{BF18FD76-671D-11E5-80CA-005056A729E5},FRESNO,CORCORAN,Bank 4,CB 1108 (Non-SCADA),PGE\BXYD,2016-09-29 09:19:28.7714514 -07:00,2521701108,252171108,8,3,3,1,440,9.6,9.5,440,9.6,9.5,600,13.09,12.96,600,13.09,12.96,528,11.52,11.4,528,11.52,11.4,600,13.09,12.96,600,13.09,12.96,"Note 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
Note 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S. See Engr. Std. Drw. 050864.
Note 3: UG cable ratings were calculated with the actual daily load factor.  See Engr, Std. Drw. 050166.",,FALSE,FALSE,1374,1787,1649,2061,{C11D7BA9-5E29-4E6F-A585-31FFDF7A3316}
1297,1142,{BF18FD88-671D-11E5-80CA-005056A729E5},FRESNO,DEVILS DEN,Bank 1,CB 1101 (Non-SCADA),PGE\JCS9,2016-12-15 15:28:58.2280532 -08:00,2534501101,253451101,8,3,3,1,183,3.99,3.95,183,3.99,3.95,211,4.6,4.55,211,4.6,4.55,250,5.46,5.41,250,5.46,5.41,250,5.46,5.41,250,5.46,5.41,"SEL 251 Phase: MTT 300a, Tap 5, TD 2.0, IT 2400a. Ground: MTT 180a, Tap 3.0, IT 2400a.",,FALSE,FALSE,240,312,288,360,{C9FB5C49-EDD9-4AE1-B4DF-9248C96A5480}
1298,1142,{BF18FD8E-671D-11E5-80CA-005056A729E5},FRESNO,DEVILS DEN,Bank 1,CB 1102 (Non-SCADA),PGE\JCS9,2016-11-30 14:55:10.7819667 -08:00,2534501102,253451102,8,3,3,1,210,4.58,4.53,210,4.58,4.53,210,4.58,4.53,210,4.58,4.53,210,4.58,4.53,210,4.58,4.53,210,4.58,4.53,210,4.58,4.53,"SEL 251 Phase: MTT 252a, Tap 4.2, TD 2.0, IT 2400a. Ground: MTT 180a, Tap 3.0, TD 3.0, IT 2502a.",,FALSE,FALSE,240,312,288,360,{63D58FF1-6566-4E62-A7BC-FC8A0F4FDD74}
1299,1144,{BF18FD97-671D-11E5-80CA-005056A729E5},FRESNO,DINUBA,Bank 1,CB 1102,PGE\KRBk,2016-12-13 10:16:00.1700226 -08:00,2540901102,254091102,8,3,3,1,575,12.55,12.42,575,12.55,12.42,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,1374,1787,1649,2061,{0214654E-CFE3-4A6A-9ECA-45C1A554D20D}
1300,1144,{BF18FD9C-671D-11E5-80CA-005056A729E5},FRESNO,DINUBA,Bank 1,CB 1104,PGE\BXYD,2016-09-29 10:02:27.0115549 -07:00,2540901104,254091104,8,3,3,1,575,12.55,12.42,575,12.55,12.42,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,1374,1787,1649,2061,{50A0DB5E-8BFC-4146-AEFB-2B2A7ED673F7}
1301,1145,{BF18FDBE-671D-11E5-80CA-005056A729E5},FRESNO,DINUBA,Bank 2,CB 1105,PGE\BXYD,2016-09-29 10:41:39.2531013 -07:00,2540901105,254091105,8,3,3,1,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,1374,1787,1649,2061,{FD3367D3-3077-4612-A2F5-370002A69003}
1302,1145,{BF18FDD5-671D-11E5-80CA-005056A729E5},FRESNO,DINUBA,Bank 2,CB 1106,PGE\BXYD,2016-09-29 10:42:49.0219659 -07:00,2540901106,254091106,8,3,3,1,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,1374,1787,1649,2061,{06E012D4-10E6-43BE-A60E-B4432475C7B0}
1303,1146,{BF18FDE3-671D-11E5-80CA-005056A729E5},FRESNO,DUNLAP,Bank 1,CB 1102 (Non-SCADA),PGE\BXYD,2016-09-29 10:59:11.3946940 -07:00,2540601102,254061102,8,3,3,1,154,3.36,3.33,154,3.36,3.33,173,3.78,3.74,173,3.78,3.74,206,4.5,4.46,206,4.5,4.46,228,4.98,4.93,228,4.98,4.93,,,FALSE,FALSE,171,223,206,257,{65DBFC84-B1BE-4394-BA4A-429EED361CD1}
1304,1146,{BF18FDEF-671D-11E5-80CA-005056A729E5},FRESNO,DUNLAP,Bank 1,CB 1103 (Non-SCADA),PGE\BXYD,2016-11-29 08:57:35.6009911 -08:00,2540601103,254061103,8,3,3,1,171,3.73,3.69,171,3.73,3.69,223,4.87,4.82,223,4.87,4.82,206,4.5,4.46,206,4.5,4.46,250,5.46,5.41,250,5.46,5.41,,,FALSE,FALSE,171,223,206,257,{3ACA4F6D-CDFC-4F25-BD4E-2FC9F8145B68}
1306,1147,{BF18FE01-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 1,CB 2102,PGE\BXYD,2017-01-24 10:02:44.6858015 -08:00,2545502102,254552102,12,3,3,1,573,21.66,21.44,573,21.66,21.44,667,25.21,24.96,667,25.21,24.96,634,23.96,23.72,634,23.96,23.72,667,25.21,24.96,667,25.21,24.96,,,FALSE,FALSE,1984,2579,2200,2640,{6983F9A2-BAAD-4660-9F30-457493CEDA3A}
1307,1147,{BF18FE2D-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 1,CB 2103,PGE\BXYD,2016-09-29 11:36:43.0901389 -07:00,2545502103,254552103,12,3,3,1,503,19.01,18.82,503,19.01,18.82,600,22.68,22.45,600,22.68,22.45,557,21.05,20.84,557,21.05,20.84,600,22.68,22.45,600,22.68,22.45,,,FALSE,FALSE,1984,2579,2381,2976,{16D0111C-FCA8-4C56-9595-6F441D695E0D}
1308,1147,{BF18FE44-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 1,CB 2104,PGE\BXYD,2016-11-29 11:41:25.1476053 -08:00,2545502104,254552104,12,3,3,1,530,20.03,19.83,530,20.03,19.83,600,22.68,22.45,600,22.68,22.45,600,22.68,22.45,600,22.68,22.45,600,22.68,22.45,600,22.68,22.45,,,FALSE,FALSE,1984,2579,2381,2976,{C013277D-2DA5-458D-871D-EB4FA91BBF4B}
1309,1147,{BF18FE4F-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 1,CB 2105,PGE\BXYD,2017-01-24 10:05:29.1108555 -08:00,2545502105,254552105,12,3,3,1,503,19.01,18.82,503,19.01,18.82,600,22.68,22.45,570,21.54,21.32,557,21.05,20.84,557,21.05,20.84,600,22.68,22.45,570,21.54,21.32,,,FALSE,FALSE,1984,2579,2200,2640,{546B7CCA-A526-41B8-802D-1360789D3BDA}
1310,1122,{3D6E31A8-FDD1-11E5-9D37-D4BED91EFF1A},SAN JOSE,MILPITAS,Bank 1,CB 1104 (Non-SCADA),PGE\INM2,2017-01-25 07:38:21.0333660 -08:00,0828301104,082831104,8,3,3,2,916,19.99,19.79,916,19.99,19.79,1000,21.82,21.6,1000,21.82,21.6,1000,21.82,21.6,1000,21.82,21.6,1000,21.82,21.6,1000,21.82,21.6,,,FALSE,FALSE,2061,2680,2474,3092,{81063479-3D94-4154-BEB6-7B7905A50A93}
1312,1149,{BF18FE72-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 2,CB 2107,PGE\BXYD,2016-09-29 13:29:45.4482384 -07:00,2545502107,254552107,11,3,3,1,503,18.82,18.63,503,18.82,18.63,600,22.45,22.23,600,22.45,22.23,557,20.84,20.63,557,20.84,20.63,600,22.45,22.23,600,22.45,22.23,,,FALSE,FALSE,2004,2606,2405,3007,{3A597E7F-E3F1-4A38-BF54-7D1C5A924FD6}
1313,1149,{BF18FE86-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 2,CB 2108,PGE\BXYD,2016-09-29 13:35:29.4621823 -07:00,2545502108,254552108,11,3,3,1,503,18.82,18.63,503,18.82,18.63,600,22.45,22.23,600,22.45,22.23,557,20.84,20.63,557,20.84,20.63,600,22.45,22.23,600,22.45,22.23,,,FALSE,FALSE,2004,2606,2405,3007,{C3366CA5-78AC-455B-8D3C-97F1643465B0}
1315,1149,{BF18FE9D-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 2,CB 2109,PGE\BXYD,2017-01-24 10:10:06.5586340 -08:00,2545502109,254552109,11,3,3,1,530,19.83,19.63,530,19.83,19.63,600,22.45,22.23,570,21.33,21.12,600,22.45,22.23,570,21.33,21.12,600,22.45,22.23,570,21.33,21.12,,,FALSE,FALSE,2004,2606,2200,2640,{2D9C6139-C906-4354-A570-875A292FA94D}
1318,1149,{BF18FEAB-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 2,CB 2110,PGE\BXYD,2016-09-29 13:45:53.8700727 -07:00,2545502110,254552110,11,3,3,1,477,17.85,17.67,477,17.85,17.67,600,22.45,22.23,600,22.45,22.23,528,19.75,19.55,528,19.75,19.55,600,22.45,22.23,600,22.45,22.23,,,FALSE,FALSE,2004,2606,2405,3007,{97A99F76-9169-48DC-B30A-B880E6DF6380}
1319,1158,{BF18FED1-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 3,CB 2111,PGE\BXYD,2016-11-28 16:20:32.5913557 -08:00,2545502111,254552111,11,3,3,1,573,21.44,21.23,573,21.44,21.23,600,22.45,22.23,600,22.45,22.23,600,22.45,22.23,600,22.45,22.23,600,22.45,22.23,600,22.45,22.23,,,FALSE,FALSE,2004,2606,2405,3007,{41FEAF38-CC06-4A13-BFAA-E55062CA3A63}
1320,1158,{BF18FEE8-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 3,CB 2112,PGE\BXYD,2017-01-24 10:12:48.4564718 -08:00,2545502112,254552112,11,3,3,1,573,21.44,21.23,573,21.44,21.23,600,22.45,22.23,600,22.45,22.23,600,22.45,22.23,600,22.45,22.23,600,22.45,22.23,600,22.45,22.23,,,FALSE,FALSE,2004,2606,2405,3007,{95630AAF-BD54-4551-AEE4-ACE415A21564}
1322,1158,{BF18FF0F-671D-11E5-80CA-005056A729E5},FRESNO,FIGARDEN,Bank 3,CB 2113,PGE\BXYD,2017-01-24 10:14:59.2321101 -08:00,2545502113,254552113,11,3,3,1,440,16.46,16.3,440,16.46,16.3,600,22.45,22.23,600,22.45,22.23,528,19.75,19.55,528,19.75,19.55,600,22.45,22.23,600,22.45,22.23,,,FALSE,FALSE,2004,2606,2405,3007,{CDF5C705-FD09-43A2-AF30-7A4038E6E78A}
1324,1160,{C5114033-671D-11E5-80CA-005056A729E5},FRESNO,GUERNSEY,Bank 1,CB 1102,PGE\BXYD,2016-09-29 14:32:33.2659586 -07:00,2526601102,252661102,8,3,3,1,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,1374,1787,1649,2061,{BAC08179-4011-4B3F-BCB3-56633C6055DB}
1325,1160,{C5114038-671D-11E5-80CA-005056A729E5},FRESNO,GUERNSEY,Bank 1,CB 1104,PGE\BXYD,2016-09-29 14:36:01.8876662 -07:00,2526601104,252661104,8,3,3,1,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,1374,1787,1649,2061,{D21172D2-E683-4EDE-8A4B-183A0EC7E8AE}
1326,1160,{C511403D-671D-11E5-80CA-005056A729E5},FRESNO,GUERNSEY,Bank 1,CB 1106,PGE\BXYD,2017-01-24 09:22:32.9727419 -08:00,2526601106,252661106,8,3,3,1,578,12.61,12.48,578,12.61,12.48,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,1374,1787,1649,2061,{9AD592AC-D603-494E-8DC4-891CF07DF6E9}
1327,1160,{C511404B-671D-11E5-80CA-005056A729E5},FRESNO,GUERNSEY,Bank 1,CB 1108,PGE\BXYD,2017-01-24 09:23:23.2518642 -08:00,2526601108,252661108,8,3,3,1,578,12.61,12.48,578,12.61,12.48,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,1374,1787,1649,2061,{61878932-CAAA-479C-B34E-6943570F1C9E}
1330,1159,{E81C7D8C-D1CA-11E5-8ECE-9CB70D532D7F},SAN JOSE,MILPITAS,Bank 2,CB 1106,PGE\JLDe,2016-09-29 14:56:22.9804137 -07:00,0828301106,082831106,8,3,3,2,541,11.81,11.69,541,11.81,11.69,600,13.09,12.96,600,13.09,12.96,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{71A5ADBB-14BE-45A0-9703-851FC0D3F5DA}
1331,1162,{C5114056-671D-11E5-80CA-005056A729E5},FRESNO,GUERNSEY,Bank 2,CB 1101,PGE\BXYD,2017-01-24 09:25:23.2166332 -08:00,2526601101,252661101,8,4,3,1,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,,,FALSE,FALSE,1374,1787,1649,2061,{20A9EE8E-3AC7-45DA-B3A2-AD9891A2BE5C}
1332,1162,{C5114061-671D-11E5-80CA-005056A729E5},FRESNO,GUERNSEY,Bank 2,CB 1103,PGE\BXYD,2016-09-29 14:58:50.2355177 -07:00,2526601103,252661103,8,3,3,1,464,10.13,10.03,464,10.13,10.03,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,,,FALSE,FALSE,1374,1787,1649,2061,{8DF0A326-9C13-44A2-B126-A7156B18D67F}
1333,1164,{C511406F-671D-11E5-80CA-005056A729E5},FRESNO,HARDWICK,Bank 1,CB 1101 (Non-SCADA),PGE\BXYD,2016-09-29 16:34:20.2536888 -07:00,2537101101,253711101,8,3,3,1,467,10.19,10.09,467,10.19,10.09,467,10.19,10.09,467,10.19,10.09,467,10.19,10.09,467,10.19,10.09,467,10.19,10.09,467,10.19,10.09,,,FALSE,FALSE,702,702,702,702,{BB4ECC2D-57E8-4321-B6D2-88A287F5DE18}
1334,1164,{C5114075-671D-11E5-80CA-005056A729E5},FRESNO,HARDWICK,Bank 1,CB 1102 (Non-SCADA),PGE\BXYD,2017-01-24 09:16:41.9392917 -08:00,2537101102,253711102,8,3,3,1,515,11.24,11.13,489,10.67,10.56,578,12.61,12.48,549,11.98,11.86,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,701,701,701,701,{502719DF-9C58-4409-A0B5-E584528C2D24}
1342,1165,{473E9CE9-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,ARBUCKLE,Bank 1,CB 1101,PGE\SDK6,2016-09-29 16:22:46.6946754 -07:00,0620801101,062081101,8,3,3,1,400,8.73,8.64,380,8.29,8.21,400,8.73,8.64,380,8.29,8.21,400,8.73,8.64,380,8.29,8.21,400,8.73,8.64,380,8.29,8.21,,,TRUE,FALSE,641,722,722,722,{BDBA0B0C-2D88-4DE2-9D7F-7883CCBD8AC9}
1343,1165,{473E9CF9-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,ARBUCKLE,Bank 1,CB 1102,PGE\SDK6,2016-09-29 16:22:37.0414674 -07:00,0620801102,062081102,8,3,3,1,400,8.73,8.64,380,8.29,8.21,400,8.73,8.64,380,8.29,8.21,400,8.73,8.64,380,8.29,8.21,400,8.73,8.64,380,8.29,8.21,,,TRUE,FALSE,641,722,722,722,{A0C53289-CDF0-45BA-BF76-97A92A43F04C}
1344,1165,{473E9D17-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,ARBUCKLE,Bank 1,CB 1103,PGE\SDK6,2016-09-29 16:25:31.5985512 -07:00,0620801103,062081103,8,3,3,1,400,8.73,8.64,380,8.29,8.21,400,8.73,8.64,380,8.29,8.21,400,8.73,8.64,380,8.29,8.21,400,8.73,8.64,380,8.29,8.21,Breaker is presently idle - no outlet attached in field.,,TRUE,FALSE,641,722,722,722,{1D531C11-4BDD-4C49-8176-7C1F3C597DF5}
1345,1166,{473E9D2A-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,ARBUCKLE,Bank 2,CB 1104,PGE\SDK6,2016-09-29 16:38:50.2119633 -07:00,0620801104,062081104,8,3,3,1,572,12.48,12.36,572,12.48,12.36,650,14.19,14.05,650,14.19,14.05,650,14.19,14.05,650,14.19,14.05,650,14.19,14.05,650,14.19,14.05,"Noe: Use Group 2 settings (480A Phase MTT) for recloser bypass scenarios, if loading permits.",,FALSE,FALSE,572,722,687,722,{BB7D5D0F-1F6E-4063-AAEF-601D1BE63FBE}
1346,1167,{C511409A-671D-11E5-80CA-005056A729E5},FRESNO,HENRIETTA,Bank 5,CB 1106,PGE\BXYD,2017-01-24 09:11:27.0356731 -08:00,2526801106,252681106,8,3,3,1,500,10.91,10.8,489,10.67,10.56,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,,,FALSE,FALSE,733,953,879,1099,{6B1EA48B-4C8C-4B1F-B3CA-4067EBC00D85}
1347,1167,{C511409F-671D-11E5-80CA-005056A729E5},FRESNO,HENRIETTA,Bank 5,CB 1110,PGE\BXYD,2017-01-24 09:11:58.9066774 -08:00,2526801110,252681110,8,3,3,1,500,10.91,10.8,489,10.67,10.56,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,,,FALSE,FALSE,733,953,879,1099,{BD05CF76-216E-4289-A6E0-C0A6A2B192A9}
1349,1170,{4D8916BB-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,CORTINA,Bank 3,CB 1101,PGE\SDK6,2016-09-29 16:53:08.8133189 -07:00,0631201101,063121101,8,3,3,1,320,6.98,6.91,320,6.98,6.91,416,9.08,8.99,416,9.08,8.99,384,8.38,8.3,384,8.38,8.3,481,10.5,10.4,481,10.5,10.4,,,FALSE,FALSE,320,416,384,481,{38B5395E-3137-4F5F-BE34-3CED5D649057}
1350,1171,{C51140E3-671D-11E5-80CA-005056A729E5},FRESNO,JACOBS CORNER,Bank 1 (Non SCADA),CB 1101 (Non-SCADA),PGE\BXYD,2016-09-30 08:03:51.0885197 -07:00,2547701101,254771101,8,3,3,1,572,12.48,12.36,572,12.48,12.36,733,16,15.84,733,16,15.84,687,14.99,14.84,687,14.99,14.84,733,16,15.84,733,16,15.84,,,FALSE,FALSE,572,744,687,842,{7D15AB38-C674-4F81-A991-CE107B060EFA}
1351,1172,{C51140E9-671D-11E5-80CA-005056A729E5},FRESNO,JACOBS CORNER,Bank 2 (Non SCADA),CB 1102 (Non-SCADA),PGE\BXYD,2017-01-24 08:23:17.0391476 -08:00,2547701102,254771102,8,3,3,1,650,14.19,14.05,617,13.47,13.34,733,16,15.84,733,16,15.84,733,16,15.84,733,16,15.84,733,16,15.84,733,16,15.84,,,FALSE,FALSE,733,842,842,842,{B7C8C4D3-ED28-4169-BFDC-F34399A0973C}
1352,1175,{C511411F-671D-11E5-80CA-005056A729E5},FRESNO,KEARNEY,Bank 3,CB 1113,PGE\BXYD,2016-09-30 08:44:33.2338091 -07:00,2527001113,252701113,8,3,3,1,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,,,FALSE,FALSE,572,744,687,859,{BA815BC1-8E52-45B9-9689-ADA32AE0C66E}
